!amt_assignment_ids,!amt_worker_ids,!anger,!comment,!disgust,!fear,!joy,!sadness,!surprise,!valence,headline,id,unit_id
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Microsoft, Sony, we have a problem
",553,149818
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Federer handed tough Aussie draw
",542,149807
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Aquarium puts ailing beluga whale to sleep
",552,149817
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","At New OZZFEST, Freedom Ain't Free
",541,149806
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Golden Globes on their way
",540,149805
2HF2TVZK7YS2XJW5PG4ZNT9ZH2YXS08MTN84MXC0,A3MZF0DGGS6VEY,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4Z0Z7ZY30D1WYZSKR9AHRZ,A1P7VNMICQDNJY,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4ZNKBZX9Y20X4G4AZC7KB0,A1A38NLITTAW6C,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4Z5YA2ZVY9XWYWWTHCWSMZ,ARPJ3NYNHTA31,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4ZDJQEVSXMYZPZZN0MBSB0,A3HA3UOKO2HTOK,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4ZTWJZVYHDQXC010YZEBN0,A389Z7A60D4L8I,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4Z1XGZZPH0KGVZJ3Y1FW80,A3BD4NONKGONRM,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4Z29QZPTMA99HZZ3XVAX40,A15L6WGIK3VU7N,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4ZF3HJ30ZDPXXAX9YNQHE0,ARQ4J4TLTPBNC,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
2HF2TVZK7YS2XJW5PG4Z6WP6JNXVNHXWJW9Z41TZ,A2HNP1YL1IBFMU,"","","","","","","","","Storms kill, knock out power, cancel flights
",551,149816
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","EU will urge China to go green
",572,149837
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Vaccine mandate upsets legislators
",561,149826
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Will Rob Cohen Direct Third 'Mummy'?
",571,149836
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Really?: The claim: the back seat of a car is the safest place to sit
",560,149825
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Brown not buried as estate issues loom
",570,149835
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Seahawks, Bears vie for shot at NFL title
",569,149834
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Filipino woman kidnapped in Nigeria
",568,149833
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Snow causes airport closures in Britain
",579,149844
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Google executive acts as goodwill envoy
",567,149832
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2ZZ8MTRT4YKR3ZZPZB48D0,A3TDUHEBFJ53NM,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2ZJ92EGGHSDWAW7XHW3WMZ,AHFO0JTF5WO8J,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2ZZTDZXZ4B19AJZE9YRJZ0,A2OY54JKHARPKS,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2ZMKGTWP050WZTZDZCFYF0,A1XUMT8PKEPRR1,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2Z18SRRVYVEZW2ZVYM69YZ,A15L6WGIK3VU7N,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2ZQW8JGCZ46Z0ZZND0Z3BZ,A3POYFULMTNW1H,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2Z7HX4PGN5HX2ZP1XS6GVZ,ARQ4J4TLTPBNC,"","","","","","","","","Mountain glaciers melting faster, United Nations says
",578,149843
58PRS3Z3NW04V9Y9FW2ZQWYZM2ZTGAR4NQZJSYG0,A39APWH62XBLR9,"","","","","","","","","Merck: Gardasil may fight more strains
",577,149842
58PRS3Z3NW04V9Y9FW2ZEZC4Z8ZDATZ4Y1Y8BZ6Z,A1XUURRBT9RYFW,"","","","","","","","","Merck: Gardasil may fight more strains
",577,149842
58PRS3Z3NW04V9Y9FW2ZN17ZPYY3N33ZT8ZWYXV0,A3EKIOVCNYJ9BJ,"","","","","","","","","Merck: Gardasil may fight more strains
",577,149842
